#,Name,Play Number,QB Comment,Series,Field Position,Down,Distance,Gain,OFF Group,Personnel,The_Play,Backfield,FIB,Formation,Form Adj Y,Form Adj WR,Form Adj Bunch Stick,Empty,Motion,Motion 2,Motion 3,Protection,Play,Tempo,Run Concept,Pass Concept,Pass Concept 1,Pass Concept 2,Screen Concept,RPO1,ADDON 1,R/P,Pass Result,MOE,QB#,J#,EFF,gamedate,pff_GAMEDATE,pff_WEEK,pff_QUARTER,pff_DOWN,pff_CLOCK,pff_2MINUTE,pff_DRIVESTARTEVENT,pff_DRIVEENDEVENT,pff_DRIVESTARTFIELDPOSITION,pff_DRIVEENDFIELDPOSITION,pff_FIELDPOSITION,pff_DRIVEENDPLAYNUMBER,pff_DRIVE,pff_DRIVEPLAY,pff_GAINLOSS,pff_GAINLOSSNET,pff_DISTANCE,pff_FIRST_DOWN_GAINED,pff_RUNPASS,pff_RUNPASSOPTION,pff_PASSRESULT,pff_QB,pff_BALLCARRIER,pff_PENALTYYARDS,pff_SCORE,pff_SCOREDIFFERENTIAL,pff_OFFPERSONNELBASIC,pff_OFFPERSONNEL,pff_OFFFORMATIONGROUP,pff_TIMETOTHROW,pff_YARDSAFTERCATCH,pff_YARDSAFTERCONTACT,pff_DEFPERSONNEL,pff_HASH,pff_INTERCEPTION,pff_PASSDIRECTION,pff_PASSRECEIVERTARGET,Unnamed: 37,pff_PENALTY,pff_QBPRESSUREALLOWED,pff_QBSCRAMBLE,pff_RBALIGNMENT,pff_RBDEPTH,pff_RBDIRECTION,pff_RBSINBACKFIELD,pff_RUNCONCEPTPRIMARY,pff_RUNCONCEPTSECONDARY,pff_SACK,pff_TEALIGNMENT,pff_PLAYCLOCK
169,"03 NCCR OFF vs. GAST (09/16/23), Play 039",39,,7,-25,1,10,5,,11,FIB DOUBLE RT OFF H-IN BEETLE H-TRAIL,GUN,X,DOUBLE,OFF,,,,IN-H,,,,BEETLE H-TRAIL,,BEETLE-SPIDER TRAIL,,,,,TRAIL-H,,R,,,11,13,Y,9/16/2023,9/16/2023,3,3,1,15:00,0,KICKOFF - TB,PUNT,-25,-41,-25,6,7,1,5,5,10,,R,1,,NCCR 11,NCCR 13,,10,-10,11,3-0-1-1,2x2,,,4,3/3/2005,L,,,,,,,,HB-R,HB-R (-5),R,1; NCCR 13 (HB-R),MAN,,,R,15
170,"03 NCCR OFF vs. GAST (09/16/23), Play 040",40,,7,-30,2,5,-4,,11,(P) TRAIN RT OFF Y-CREEP EAGLES,PISTOL,,TRAIN,,,,,CREEP-Y,,,,EAGLES,,EAGLES-RAVENS,,,,,,,R,,,11,13,N,9/16/2023,9/16/2023,3,3,2,14:33,0,KICKOFF - TB,PUNT,-25,-41,-30,6,7,2,-4,-4,5,,R,0,,NCCR 11,NCCR 13,,10,-10,11,3-0-1-1,1x3,,,-1,3/3/2005,L,,,,,,,,HB,HB (-7),L,1; NCCR 13 (HB),COUNTER,CROSS LEAD,,R,20
171,"03 NCCR OFF vs. GAST (09/16/23), Play 041",41,,7,-26,3,9,12,,11,YAC TROLLY RT SALLY,GUN,,TROLLY,,,,,,,,,SALLY,,,,,,SALLY-ROSE,,,P,C,,11,13,Y,9/16/2023,9/16/2023,3,3,3,13:59,0,KICKOFF - TB,PUNT,-25,-41,-26,6,7,3,12,12,9,1,P,0,COMPLETE,NCCR 11,NCCR 13,,10,-10,11,3-0-1-1,1x3,2.1,15,3,1/5/2005,L,,M,NCCR 13,,,,,HB-L,HB-L (-5),,1; NCCR 13 (HB-L),,,,,14
172,"03 NCCR OFF vs. GAST (09/16/23), Play 042",42,,7,-38,1,10,0,,11,FIB DOUBLE RT OFF H-JET S. CALI Z-BREAKER,GUN,X,DOUBLE,,,,,JET-H,,,CALI,S. CALI Z-BREAKER,,,BREAKER-Z,BREAKER-Z,,,,,P,C,,11,19,N,9/16/2023,9/16/2023,3,3,1,13:26,0,KICKOFF - TB,PUNT,-25,-41,-38,6,7,4,,0,10,,P,0,INCOMPLETE,NCCR 11,,,10,-10,11,3-0-1-1,2x2,3.6,,,3/4/2004,L,,L,NCCR 19,,,NCCR 76,,HB-R,HB-R (-5),,1; NCCR 01 (HB-R),POWER,,,R,17
173,"03 NCCR OFF vs. GAST (09/16/23), Play 043",43,,7,-38,2,10,-13,,12,FLANK LT JILL H-DRIVE ROCKER,GUN,,FLANK,,,,,,,,JILL-JACK,JILL H-DRIVE ROCKER,,,DRIVE-H ROCKER,DRIVE-H,ROCKER,,,,P,,SACK,11,11,N,9/16/2023,9/16/2023,3,3,2,13:18,0,KICKOFF - TB,PUNT,-25,-41,-38,6,7,5,-13,-13,10,,P,0,SACK,NCCR 11,NCCR 11,,10,-10,12,2-0-1-2,2x2,3.8,,,3/4/2004,L,,X,,,,NCCR 55,,HB-L,HB-L (-5),R,1; NCCR 01 (HB-L),,,GAST D25,L;L,8
174,"03 NCCR OFF vs. GAST (09/16/23), Play 044",44,,7,-25,3,23,17,,11,DAFFY LT Y-RT ROCK Z-BULLS,GUN,,DAFFY,,,,,RT-Y,,,LOAD-ROCK,ROCK Z-BULLS,,,BULLS-Z,BULLS-Z,,,,,P,C,,11,19,N,9/16/2023,9/16/2023,3,3,3,12:40,0,KICKOFF - TB,PUNT,-25,-41,-25,6,7,6,16,16,23,,P,0,COMPLETE,NCCR 11,NCCR 19,,10,-10,11,3-0-1-1,1x3,2.8,15,2,1/5/2005,C,,M,NCCR 19,,,,,HB-R,HB-R (-6),,1; NCCR 13 (HB-R),,,,,8
175,"03 NCCR OFF vs. GAST (09/16/23), Play 045",45,,8,-22,1,10,27,,11,Z-TANGO LT N. CALI Z-TSUNAMI,GUN,,TANGO,,,,,,,,CALI,N. CALI Z-TSUNAMI,,,TSUNAMI-Z,TSUNAMI-Z,,,,,P,C,,11,19,Y,9/16/2023,9/16/2023,3,3,1,10:16,0,KICKOFF - RETURN,PUNT,-22,-47,-22,4,8,1,27,27,10,1,P,0,COMPLETE,NCCR 11,NCCR 19,,10,-17,11,3-0-1-1,1x3,4,12,9,3/3/2005,L,,M,NCCR 19,,,,,HB-L,HB-L (-5),,1; NCCR 01 (HB-L),POWER,,,L,12
176,"03 NCCR OFF vs. GAST (09/16/23), Play 046",46,,8,-49,1,10,-1,,11,Z-TOXIC RT SPIDER CUT,GUN,,TOXIC,,,,,,,,,SPIDER CUT,,BEETLE-SPIDER CUT,,,,,,,R,,,11,1,N,9/16/2023,9/16/2023,3,3,1,9:29,0,KICKOFF - RETURN,PUNT,-22,-47,-49,4,8,2,-1,-1,10,,R,0,,NCCR 11,NCCR 01,,10,-17,11,3-0-1-1,3x1,,,0,3/3/2005,R,,,,,,,,HB-L,HB-L (-5),L,1; NCCR 01 (HB-L),MAN,CROSS LEAD,,R,2
177,"03 NCCR OFF vs. GAST (09/16/23), Play 047",47,#76 BAD SET = QB PRESSURE,8,-48,2,11,-12,,11,DUAL RT NASTY F-JACK CLIPPER DRACO,GUN,,DUAL,,,,,,,,JILL-JACK,F-JACK CLIPPER DRACO,,,CLIPPER DRACO,CLIPPER,DRACO,,,,P,,SACK,11,11,N,9/16/2023,9/16/2023,3,3,2,8:53,0,KICKOFF - RETURN,PUNT,-22,-47,-48,4,8,3,-12,-12,11,,P,0,SACK,NCCR 11,NCCR 11,,10,-17,11,3-0-1-1,2x2,5.7,,,3/3/2005,R,,X,,,,NCCR 00; NCCR 75; NCCR 76,,HB-L,HB-L (-5),R,1; NCCR 00 (HB-L),,,GAST D03,R,11
178,"03 NCCR OFF vs. GAST (09/16/23), Play 048",48,,8,-36,3,23,14,,11,Z-TANGO RT JACK WRANGLE SPEAR,GUN,,TANGO,,,,,,,,JILL-JACK,JACK WRANGLE SPEAR,,,WRANGLE SPEAR,WRANGLE,SPEAR,,,,P,C,,11,86,N,9/16/2023,9/16/2023,3,3,3,8:20,0,KICKOFF - RETURN,PUNT,-22,-47,-36,4,8,4,11,11,23,,P,0,COMPLETE,NCCR 11,NCCR 86,,10,-17,11,3-0-1-1,3x1,4.1,7,6,2/4/2005,R,,M,NCCR 86,,,NCCR 55,,HB-R,HB-R (-6),,1; NCCR 13 (HB-R),,,,R,19
179,"03 NCCR OFF vs. GAST (09/16/23), Play 049",49,,9,-12,1,10,18,,11,TRAIN LT OFF OX LION OLY,GUN,,TRAIN,,,,,,,,,LION OLY,,BEAR-LION OMAR,,,,,,,R,,,4,21,Y,9/16/2023,9/16/2023,3,3,1,3:47,0,KICKOFF - RETURN,TOUCHDOWN,-12,0,-12,3,9,1,18,18,10,1,R,0,,NCCR 04,NCCR 21,,10,-24,11,3-0-1-1,4x0,,,5,3/3/2005,R,,,,,,,,HB-L,HB-L (-5),L,1; NCCR 21 (HB-L),OUTSIDE ZONE,SPEED OPTION,,L,24
180,"03 NCCR OFF vs. GAST (09/16/23), Play 050",50,,9,-30,1,10,12,,11,TRAIN RT OFF CLEVELAND MAG,GUN,,TRAIN,,,,,,,,,CLEVELAND MAG,,CLEVELAND-AKRON MAG,,,,,,,R,,,4,21,Y,9/16/2023,9/16/2023,3,3,1,3:15,0,KICKOFF - RETURN,TOUCHDOWN,-12,0,-30,3,9,2,7,12,10,1,R,0,,NCCR 04,NCCR 21,,10,-24,11,3-0-1-1,1x3,,,1,3/3/2005,L,,,,,,,,HB-L,HB-L (-5),L,1; NCCR 21 (HB-L),COUNTER,INVERTED;READ OPTION,,R,16
181,"03 NCCR OFF vs. GAST (09/16/23), Play 051",51,,9,-42,1,10,58,,11,TRAIN LT OFF OX LION OLY,GUN,,TRAIN,,,,,,,,,LION OLY,,BEAR-LION OMAR,,,,,,,R,,,4,4,Y,9/16/2023,9/16/2023,3,3,1,2:34,0,KICKOFF - RETURN,TOUCHDOWN,-12,0,-42,3,9,3,58,58,10,1,R,0,,NCCR 04,NCCR 04,,10,-24,11,3-0-1-1,4x0,,,52,3/3/2005,R,,,,,,,,HB-L,HB-L (-6),L,1; NCCR 13 (HB-L),OUTSIDE ZONE,SPEED OPTION,,L,20
182,"03 NCCR OFF vs. GAST (09/16/23), Play 052",52,,9,3,5,3,3,,11,H-TANGO LT H-JET IRON Y-SHOP,GUN,,TANGO,,,,,JET-H,,,,IRON Y-SHOP,,IRON-STEEL SHOP,SHOP-Y,SHOP-Y,,,,,R,,,4,18,Y,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"03 NCCR OFF vs. GAST (09/16/23), Play 053",53,,10,3,5,3,,,12,ZAC Z-TANGO LT IRON R-SHOVEL EDGE Z-STRAIGHT COKE,GUN,,TANGO,,,,,AC-Z,,,,IRON R-SHOVEL EDGE Z-STRAIGHT COKE,,IRON-STEEL SHOVEL,SHOVEL-R,SHOVEL-R,,,STRAIGHT-Z,COKE,P,,PENALTY,4,19,,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"03 NCCR OFF vs. GAST (09/16/23), Play 054",54,,11,-25,1,10,3,,11,TRAIN LT OFF Y-AGGY SPIDER BOOK FORCE,GUN,,TRAIN,,,,,,,,,SPIDER BOOK FORCE,,BEETLE-SPIDER BOOK,,,,,,FORCE,R,,,4,0,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"03 NCCR OFF vs. GAST (09/16/23), Play 055",55,,11,-28,2,7,1,,11,TRAIN LT OFF OX BEETLE SLIP,GUN,,TRAIN,,,,,,,,,BEETLE SLIP,,BEETLE-SPIDER SLIP,,,,,,,R,,,4,0,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"03 NCCR OFF vs. GAST (09/16/23), Play 056",56,,11,-29,3,6,5,,11,DUAL LT OFF CLASSY F-JILL COAT X-DANGLE,GUN,,DUAL,,,,,,,,JILL-JACK,F-JILL COAT X-DANGLE,,,COAT DANGLE-X,COAT,DANGLE-X,,,,P,C,,11,86,Y,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"03 NCCR OFF vs. GAST (09/16/23), Play 057",57,,11,-34,4,1,4,,11,(U) TROLLY RT Y-IN JORDAN,UNDER,,TROLLY,,,,,IN-Y,,,,JORDAN,,SNEAKER,,,,,,,R,,,4,4,Y,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"03 NCCR OFF vs. GAST (09/16/23), Play 058",58,,11,-38,1,10,1,,11,FIB DOUBLE RT OFF H-IN JILL Z-GIFTPUMP H-SMACK,GUN,X,DOUBLE,,,,,IN-H,,,JILL-JACK,JILL Z-GIFT PUMP H-SMACK,,,GIFT PUMP-Z SMACK-H,GIFT PUMP-Z,SMACK-H,,,,P,C,,4,10,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"03 NCCR OFF vs. GAST (09/16/23), Play 059",59,,11,-39,2,9,14,,11,DUAL RT N. LA GRONK HERO,GUN,,DUAL,,,,,,,,LA,N. LA GRONK HERO,,,GRONK HERO,GRONK,HERO,,,,P,SR,,4,4,Y,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"03 NCCR OFF vs. GAST (09/16/23), Play 060",60,,11,47,1,10,-5,,11,DUAL LT CLASSY QK JILL SPACING X-STICK,GUN,,DUAL,,,,,,,,JILL-JACK QK,QK JILL SPACING X-STICK,,,SPACING STICK-X,SPACING,STICK-X,,,,P,SACK,SACK,11,11,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"03 NCCR OFF vs. GAST (09/16/23), Play 061",61,,11,-48,2,15,-8,,11,DUAL LT CLASSY F-JILL CLIPPER DRACO,GUN,,DUAL,,,,,,,,JILL-JACK,F-JILL CLIPPER DRACO,,,CLIPPER DRACO,CLIPPER,DRACO,,,,P,SACK,SACK,11,11,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"03 NCCR OFF vs. GAST (09/16/23), Play 062",62,,11,-40,3,23,0,,11,TROLLY RT ROCK X-BULLS,GUN,,TROLLY,,,,,,,,LOAD-ROCK,ROCK X-BULLS,,,BULLS-X,BULLS-X,,,,,P,I,,4,2,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"03 NCCR OFF vs. GAST (09/16/23), Play 063",63,,12,-20,1,10,19,,11,FIB DOUBLE LT OFF H-JET N. CALI Z-SURF,GUN,X,DOUBLE,,,,,JET-H,,,CALI,N. CALI Z-SURF,,,SURF-Z,SURF-Z,,,,,P,C,,4,13,Y,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"03 NCCR OFF vs. GAST (09/16/23), Play 064",64,,12,-39,1,10,0,,11,Z-TANGO RT S. SPRINT SHOE,GUN,,TANGO,,,,,,,,SPRINT,S. SPRINT SHOE,,,SHOE,SHOE,,,,,P,I,,4,83,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"03 NCCR OFF vs. GAST (09/16/23), Play 065",65,,12,-39,2,10,,,11,BUMP DUAL RT CLASSY ROCK H-RAILROAD,GUN,,DUAL,,,,,,,BUMP,LOAD-ROCK,ROCK H-RAILROAD,,,RAILROAD-H,RAILROAD-H,,,,,P,,,4,4,Y,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"03 NCCR OFF vs. GAST (09/16/23), Play 066",66,,12,46,1,10,0,,11,DUAL RT NASTY ROCK U-TURN LOOKIE,GUN,,DUAL,,,,,,,,LOAD-ROCK,ROCK U-TURN LOOKIE,,,U-TURN LOOKIE,U-TURN,LOOKIE,,,,P,I,,4,13,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"03 NCCR OFF vs. GAST (09/16/23), Play 067",67,#76 PENALTY. TAKES AWAY 3RD DOWN CONVERSION,12,46,2,10,,,11,YAC TROLLY LT ROSE,GUN,,TROLLY,,,,,AC-Y,,,,ROSE,,,,,,SALLY-ROSE,,,P,C,PENALTY,4,13,,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"03 NCCR OFF vs. GAST (09/16/23), Play 068",68,,12,-44,2,20,4,,11,DUAL RT JACK Y-PUNCH DANCER,GUN,,DUAL,,,,,,,,JILL-JACK,JACK Y-PUNCH DANCER,,,PUNCH-Y DANCER,PUNCH-Y,DANCER,,,,P,SR,,4,4,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"03 NCCR OFF vs. GAST (09/16/23), Play 069",69,,12,-48,3,16,0,,11,Z-TANGO RT S. SPRINT SHOE,GUN,,TANGO,,,,,,,,SPRINT,S. SPRINT SHOE,,,SHOE,SHOE,,,,,P,I,,4,83,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"03 NCCR OFF vs. GAST (09/16/23), Play 070",70,,12,-48,4,16,-9,,11,DUAL RT SPORTSCENTER,GUN,,DUAL,,,,,,,,LOAD-ROCK,SPORTSCENTER,,,SPORTSCENTER,SPORTSCENTER,,,,,P,C,,4,86,N,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"04 NCCR OFF vs. FLUN (09/23/23), Play 001",1,,1,-25,0,10,0,,11,YAC HAC FIB DUAL RT OFF BEAR OMAR,GUN,X,DUAL,,,,,AC-Y,AC-H,,,BEAR OMAR,,BEAR-LION OMAR,,,,,,,R,,,4,4,N,9/23/2023,9/23/2023,4,1,1,15:00,0,KICKOFF - TB,PUNT,-25,-32,-25,3,1,1,0,0,10,,R,0,,NCCR 04,NCCR 04,,0,0,11,3-0-1-1,2x2,,,1,3/3/2005,L,,,,,,,,HB-R,HB-R (-6),R,1; NCCR 21 (HB-R),OUTSIDE ZONE,SPEED OPTION,,R,13
201,"04 NCCR OFF vs. FLUN (09/23/23), Play 002",2,,1,-25,2,10,3,,11,Z-TOXIC RT Z-JET STEEL Y-SHOP,GUN,,TOXIC,,,,,JET-Z,,,,STEEL Y-SHOP,,IRON-STEEL SHOP,,,,,SHOP-Y,,P,C,,4,81,N,9/23/2023,9/23/2023,4,1,2,14:22,0,KICKOFF - TB,PUNT,-25,-32,-25,3,1,2,3,3,10,,P,0,COMPLETE,NCCR 04,NCCR 81,,0,0,11,3-0-1-1,3x1,1.6,4,3,3/3/2005,R,,M,NCCR 81,,,,,HB-L,HB-L (-6),,1; NCCR 21 (HB-L),,,,R,9
213,"04 NCCR OFF vs. FLUN (09/23/23), Play 003",3,,1,-28,3,7,4,,11,NINER THURSDAY (CK. JILL CHIP X-LIGHTRAIL),GUN,,TRAIN,,,BILLY,,,,,JILL-JACK CHIP,JILL CHIP X-LIGHTRAIL,NINER,,LIGHTRAIL-X,LIGHTRAIL-X,,,,,P,I,,4,4,N,9/23/2023,9/23/2023,4,1,3,13:46,0,KICKOFF - TB,PUNT,-25,-32,-28,3,1,3,4,4,7,,P,0,RUN,NCCR 04,NCCR 04,,0,0,11,3-0-1-1,1x3,5,,12,2/4/2005,C,,X,,,,NCCR 21,C,HB-L,HB-L (-5),L,1; NCCR 21 (HB-L),,,,R,11
202,"04 NCCR OFF vs. FLUN (09/23/23), Play 004",4,,2,-25,0,10,0,,21,FIB TROUBLE LT OFF H-PLANE H-SLIDE N. CALI Z-SURF,GUN,X,TROUBLE,OFF,,,,PLANE-H,,,CALI SLIDE,H-SLIDE N. CALI Z-SURF,,,SURF-Z SLIDE,SURF-Z,SLIDE,,,,P,I,,11,19,N,9/23/2023,9/23/2023,4,1,1,8:26,0,KICKOFF - TB,PUNT,-25,-26,-25,3,2,1,,0,10,,P,0,INCOMPLETE,NCCR 11,,,7,-7,12,2-0-1-2,3x1,3.9,,,3/4/2004,L,,M,NCCR 19,,,NCCR 75,,HB-L,HB-L (-6),,1; NCCR 13 (HB-L),COUNTER,,,L,22
214,"04 NCCR OFF vs. FLUN (09/23/23), Play 005",5,,2,-25,2,10,1,,21,DEUCE LT SLOT THURSDAY (CK. LEECH MIKE PUNK),GUN,,DEUCE,,SLOT,,,,,,,LEECH-MIKE PUNK,THURSDAY,ROACH-LEECH MIKE,,,,,PUNK,,R,,,11,13,N,9/23/2023,9/23/2023,4,1,2,8:19,0,KICKOFF - TB,PUNT,-25,-26,-25,3,2,2,1,1,10,,R,1,,NCCR 11,NCCR 13,,7,-7,12,2-0-1-2,1x3,,,2,3/4/2004,L,,,,,,,,HB-R,HB-R (-6),L,1; NCCR 13 (HB-R),INSIDE ZONE,BACKSIDE FOLD,,L;R,6
215,"04 NCCR OFF vs. FLUN (09/23/23), Play 006",6,,2,-26,3,9,0,,21,NINER JUKE,EMPTY,,JUKE,,,,X,,,,LOAD-ROCK,NINER JUKE,NINER,,JUKE,JUKE,,,,,P,I,,11,19,N,9/23/2023,9/23/2023,4,1,3,7:57,0,KICKOFF - TB,PUNT,-25,-26,-26,3,2,3,,0,9,,P,0,BATTED PASS,NCCR 11,,,7,-7,12,2-0-1-2,2x3,2.7,,,2/4/2005,L,,X,,,,,,EMPTY,,,,,,,,24
203,"04 NCCR OFF vs. FLUN (09/23/23), Play 007",7,,3,-25,0,10,0,,12,DEUCE LT SLOT X-IN N. SPRINTY COAT,GUN,,DEUCE,,SLOT,,,IN-X,,,SPRINTY,N. SPRINTY COAT,,,COAT,COAT,,,,,P,I,,11,19,N,9/23/2023,9/23/2023,4,1,1,4:14,0,KICKOFF - TB,PUNT,-25,-47,-25,6,3,1,,0,10,,P,0,INCOMPLETE,NCCR 11,,,10,-10,12,2-0-1-2,1x3,3.3,,,3/4/2004,L,,R,NCCR 19,,,,,HB-L,HB-L (-5),L,1; NCCR 28 (HB-L),,,,L;R,21
216,"04 NCCR OFF vs. FLUN (09/23/23), Play 008",8,,3,-25,2,10,2,,12,HAC DEUCE LT CLASSY QK JACK CHIP HERO SPACING,GUN,,DEUCE,,CLASSY,,,AC-H,,,JILL-JACK QK CHIP,QK JACK CHIP HERO SPACING,,,HERO SPACING,HERO,SPACING,,,,P,C,,11,84,N,9/23/2023,9/23/2023,4,1,2,4:06,0,KICKOFF - TB,PUNT,-25,-47,-25,6,3,2,2,2,10,,P,0,COMPLETE,NCCR 11,NCCR 84,,10,-10,12,2-0-1-2,2x2,3,0,0,3/4/2004,L,,L,NCCR 84,,,,,HB-R,HB-R (-5),R,1; NCCR 28 (HB-R),,,,L;R,8
217,"04 NCCR OFF vs. FLUN (09/23/23), Play 009",9,,3,-27,3,8,13,,12,(P) TRAIN RT OFF OX H-BOMBER S. CALI RUBY,PISTOL,,TRAIN,OFF,OX,,,BOMBER-H,,,,S. CALI RUBY,,,,,,CALI LUCY-RUBY,,,P,C,,11,18,Y,9/23/2023,9/23/2023,4,1,3,4:00,0,KICKOFF - TB,PUNT,-25,-47,-27,6,3,3,13,13,8,1,P,0,COMPLETE,NCCR 11,NCCR 18,,10,-10,12,2-0-1-2,0x4,2.9,17,2,2/4/2005,L,,M,NCCR 18,,,,,HB,HB (-7),,1; NCCR 13 (HB),POWER,,,R,9
204,"04 NCCR OFF vs. FLUN (09/23/23), Play 010",10,,3,-40,1,10,7,,12,FLANK RT CLASSY QK JILL CHIP HERO SPACING,GUN,,FLANK,,CLASSY,,,,,,JILL-JACK QK CHIP,QK JILL CHIP HERO SPACING,,,HERO SPACING,HERO,SPACING,,,,P,C,,11,10,Y,9/23/2023,9/23/2023,4,1,1,3:22,0,KICKOFF - TB,PUNT,-25,-47,-40,6,3,4,7,7,10,,P,0,COMPLETE,NCCR 11,NCCR 10,,10,-10,12,2-0-1-2,2x2,2.3,0,0,3/4/2004,R,,M,NCCR 10,,,,,HB-L,HB-L (-6),L,1; NCCR 13 (HB-L),,,,R;R,10
218,"04 NCCR OFF vs. FLUN (09/23/23), Play 011",11,,3,-47,2,3,0,,12,TRAIN RT BILLY JILL CHIP X-LIGHTRAIL,GUN,,TRAIN,,,BILLY,,,,,JILL-JACK CHIP,JILL CHIP X-LIGHTRAIL,,,LIGHTRAIL-X,LIGHTRAIL-X,,,,,P,I,,11,10,N,9/23/2023,9/23/2023,4,1,2,2:42,0,KICKOFF - TB,PUNT,-25,-47,-47,6,3,5,,0,3,,P,0,INCOMPLETE,NCCR 11,,,10,-10,12,2-0-1-2,1x3,3.1,,,3/4/2004,C,,M,NCCR 10,,,,,HB-L,HB-L (-6),,1; NCCR 13 (HB-L),,,,R;R,8
205,"04 NCCR OFF vs. FLUN (09/23/23), Play 012",12,,3,-47,3,3,0,,12,Z-TANGO RT TEQUILA (CK. Z-TORCH RT ROSE CRACK),GUN,,TORCH,,,,,,,,,ROSE CRACK,TEQUILA,,,,,SALLY-ROSE CRACK,,,P,I,,11,13,N,9/23/2023,9/23/2023,4,1,3,2:37,0,KICKOFF - TB,PUNT,-25,-47,-47,6,3,6,,0,3,,P,0,INCOMPLETE,NCCR 11,,,10,-10,12,2-0-1-2,3x1,2.1,,,3/3/2005,C,,M,NCCR 13,,,,,HB-R,HB-R (-6),,1; NCCR 13 (HB-R),,,,,6
206,"04 NCCR OFF vs. FLUN (09/23/23), Play 013",13,,4,-25,0,10,-13,,12,(U) FIB DOT RT NASTY X-IN WOLF RENO X-SLIDE Y-TARDY,UNDER,X,DOT,,NASTY,,,IN-X,,,WOLF-JAGUAR RENO,WOLF RENO X-SLIDE Y-TARDY,,,SLIDE-X TARDY-Y,SLIDE-X,TARDY-Y,,,,P,SACK,SACK,11,11,N,9/23/2023,9/23/2023,4,2,1,12:50,0,KICKOFF - TB,PUNT,-25,-12,-25,3,4,1,-13,-13,10,,P,0,SACK,NCCR 11,NCCR 11,,13,-13,12,2-0-1-2,2x2,3,,,3/4/2004,L,,X,,,,NCCR 76,,HB,HB (-7),,1; NCCR 13 (HB),OUTSIDE ZONE,,FLUN D18; FLUN D88,L;R,11
219,"04 NCCR OFF vs. FLUN (09/23/23), Play 014",14,,4,-12,2,23,0,,21,THIEF RT BILLY QK ROACH MIKE,GUN,,THIEF,,,BILLY,,,,,,QK ROACH MIKE,,ROACH-LEECH MIKE QK,,,,,,,R,,,11,13,N,9/23/2023,9/23/2023,4,2,2,12:05,0,KICKOFF - TB,PUNT,-25,-12,-12,3,4,2,0,0,23,,R,0,,NCCR 11,NCCR 13,,13,-13,12,2-0-1-2,2x2,,,1,3/4/2004,L,,,,,,,,HB-L,HB-L (-6),L,1; NCCR 13 (HB-L),INSIDE ZONE,CROSS LEAD,,L;R,2
220,"04 NCCR OFF vs. FLUN (09/23/23), Play 015",15,,4,-12,3,23,0,,12,DOLPHIN LT Z-BACK SHOW SALLY CRACK,GUN,,DOLPHIN,,,,,BACK-Z,,,,SHOW SALLY CRACK,,,,,,SALLY-ROSE CRACK,,CRACK,P,I,,11,13,N,9/23/2023,9/23/2023,4,2,3,11:24,0,KICKOFF - TB,PUNT,-25,-12,-12,3,4,3,,0,23,,P,0,HIT AS THREW,NCCR 11,,,13,-13,12,2-0-1-2,2x2,2.8,,,2/4/2005,L,,X,,,,NCCR 52,,HB-R,HB-R (-6),,1; NCCR 13 (HB-R),UNDEFINED,,,,5
